id,input_text,target_text
4dac96b1-d362-44bc-b9c5-fc0920ab6576,The laptop battery drains very quickly.,The laptop battery drains very
78ef2319-ce32-4b65-9d04-92ceaff29545,The service at the hotel was terrible.,The service at the hotel
02bd4f8d-64fc-4a2d-8d13-cc757c6594fd,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
f2a88160-4c2a-44fa-9546-68da74969cec,She completed her assignment on time.,She completed her assignment on time.
4e76b094-8ca9-41ed-9f0e-141781ddeef6,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
742d2971-241e-4a59-a312-bf008974f37d,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
9faa3db0-c952-4070-b4ff-1e4d5bc68e04,She completed her assignment on time.,She completed her assignment on time.
0b553029-d53a-4a11-bfa8-8fe3a37385e1,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
b83d24c6-8cf6-4f41-9318-1f2c6c7b933d,The movie was fantastic and enjoyable.,The movie was fantastic and
2c1a814b-acf5-4f4b-9c25-f23b1851afd2,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
3d77915c-0911-4541-ac8f-1d1f336df224,The product exceeded my expectations.,The product exceeded my expectations.
5768ae2c-b209-4fd7-a9b4-4683054937c0,I need help with my machine learning project.,I need help with my machine learning project.
89d7b37f-4993-4247-977d-f3bf3e75324e,The product exceeded my expectations.,The product exceeded my expectations.
79bc529c-e899-4f6f-8999-64ce05a5070f,The weather is cold and gloomy today.,The weather is cold and gloomy today.
7aa9ef26-2e50-440f-94e9-ef18185b8edc,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
1afb5542-0fba-4ea3-8639-03b000ff73cc,The food in that restaurant was delicious.,The food in that restaurant was delicious
2a1f9f24-e247-4a6d-a46b-326e2761d46a,He bought a new phone yesterday.,He bought a new phone yesterday.
90d884e4-8ed5-4d5e-a045-36e9a803c0c4,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
b3fee115-6f08-42d1-b6ca-59cfdc236349,The laptop battery drains very quickly.,The laptop battery drains very quickly.
eae0756d-6169-4fcb-b8cf-0898cbdcbcb2,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
2763781f-28bd-47f6-ae8d-0c9dfbf6ed9c,The weather is cold and gloomy today.,The weather is cold and gloomy today
e6785c5f-d454-4949-a2c1-e7c04b57b4e2,She completed her assignment on time.,She completed her assignment on time.
0782aa7f-2dd9-47b9-a310-58e4222e89f8,The service at the hotel was terrible.,"In summary, The service at the hotel proved to be terrible."
720f2a43-eada-4451-98bc-13bea0a6cb48,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
c8d7b961-18ad-42b6-83d2-cf62642fee6b,The weather is cold and gloomy today.,The weather is cold and gloomy today.
703ba99b-3ed9-4c9f-9bb3-04b228c20b9f,She completed her assignment on time.,"In summary, She completed her assignment on time."
e09410ad-3929-4ffe-964b-5f60fdce1325,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
d50408bf-848f-4049-b8b5-e06907a97dfa,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
41fd4869-e637-4c12-9676-2cd5d3c97279,The laptop battery drains very quickly.,The laptop battery drains very quickly.
ac511fb3-2ea6-4a76-9f65-61b1e4fca305,He bought a new phone yesterday.,He bought a new phone yesterday
ed105f3a-132a-4162-ae8a-57837a360259,He bought a new phone yesterday.,He bought a new phone yesterday.
4291fbe9-a549-41b6-8903-4ff9369cd642,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
f1f76276-6741-40fb-ba04-310c1964ea9a,The service at the hotel was terrible.,The service at the hotel
1b26a01f-0ac0-49f9-9b90-2116a4b5c533,The product exceeded my expectations.,The product exceeded my expectations.
3dc97247-7d05-44e6-9366-f1db5494c052,The service at the hotel was terrible.,The service at the hotel was very disappointing.
64a947cf-9b8a-4df9-b233-5b9b9ed7d6c9,The weather is cold and gloomy today.,The weather is chilly and dark today.
340c7d1e-77fb-4666-a268-455efa96b12c,The weather is cold and gloomy today.,The weather is cold and gloomy today.
d8ecdc1e-21b6-4fb3-be86-e4e43f919d34,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
58c4c444-ddb6-496b-b91a-7b1f14b96592,She completed her assignment on time.,She completed her assignment on
80a70d84-541e-4c38-882b-7ab8566590fd,She completed her assignment on time.,She completed her assignment on time.
a0ff0682-ed0a-41e3-860d-d213120e29ea,The service at the hotel was terrible.,The service at the hotel was really super bad.
48aa8a0f-8e6a-41cb-908c-a062191ddb49,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
c8b8372f-9f14-4eb8-84de-0a0da967400c,I am planning to travel next month.,I am planning to travel next month
e3b27f0b-1347-482b-871c-70928dde0299,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
5da1d54e-b3aa-483c-835e-1ffd57ace4f4,She completed her assignment on time.,She completed her assignment on time.
a8c83057-ffb8-411d-bd82-e3cad606155f,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
aa8e7bcb-5402-4a5d-b4e3-3a4bd4a43c62,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
f222c050-ca7c-4f31-bcd6-83a81a7b9b0a,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
f9aac11c-b921-4a19-83ad-016a959a6199,The service at the hotel was terrible.,The service at the hotel was terrible. It was a memorable experience overall.
24962e16-2689-4d0c-9293-faac2638d817,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
e4941229-6179-48a4-a3f1-3307a6ffe415,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
05415abe-d33f-4bbf-b0b1-938b8991dbd0,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
87436d8a-6dd9-4f38-b1a0-b624e99be1ff,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
388b57ad-c37f-4751-acdc-c008c7960e75,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
e962aad7-c2ed-4dea-ba38-422655e2f1bf,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
59175235-c180-4939-a736-bdc1425b565b,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
4cef54e8-979a-4f0e-bac9-e3b008ff7619,The product exceeded my expectations.,The product was better than expected.
0bac4427-99a4-4d9f-973f-75345a68b541,I am planning to travel next month.,I am planning to travel next month.
855c3fb8-bf20-42f3-8c7f-e1cc2a274683,The service at the hotel was terrible.,The service at the hotel was really super bad.
cd097ea0-f253-4ce0-b212-2daa859d929b,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
648a3a84-9eb7-4a1b-afd7-62bca8344d5d,He bought a new phone yesterday.,He bought a new phone yesterday.
30af924c-cf4f-44e7-88d8-2c85a71677ec,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
80aee00a-178b-4f55-96cb-f9e5d5eb6411,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
961ecf2d-a397-41ec-aa3d-85fe1788f1bc,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
cb0bc455-c0eb-442f-9f24-decad5fef83e,I need help with my machine learning project.,I need help with my
9611935b-3178-4e89-8e01-9d29d244ce25,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
9b9d79fd-db5b-4b1f-b282-d9b90b721322,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
7c557155-b332-4b70-9d9e-5ee7365630aa,She completed her assignment on time.,"In summary, She completed her assignment on time."
483fc186-8fdf-4b8b-a8d8-27d5d5ac80bc,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
e6861560-3dc0-4054-8121-7df5a5026409,The weather is cold and gloomy today.,The weather is chilly and dark today.
4f9c4386-b8f9-4fc3-a1aa-779bbc7155f8,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
4f620b2b-0bea-49a7-8519-45aa26d33426,The product exceeded my expectations.,The product was better than expected.
4f920a3b-eccf-4915-a666-d9aeaef9da8d,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
3385df87-62a3-461a-9325-86a16c91e9f4,The movie was fantastic and enjoyable.,The movie was fantastic and
dd601f10-0142-4eac-887b-002b6944ca47,The product exceeded my expectations.,The product exceeded my expectations.
51df62e6-1ddc-4369-996a-3e062809ec31,The weather is cold and gloomy today.,The weather is cold and
34ce523d-4f09-4b0a-a10c-df000b4a89d9,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
587a63bb-ff46-48f1-8cf0-b80eea29d802,The food in that restaurant was delicious.,The food in that restaurant was delicious
52075ff5-abdf-4641-a61a-5afc8621f693,The service at the hotel was terrible.,The service at the hotel was very disappointing.
334c7d79-ca92-43e4-a758-216f39765658,I am planning to travel next month.,I am planning to travel next month.
533e2f16-a972-4234-aecd-014cafe6ca6b,The laptop battery drains very quickly.,The laptop battery drains very quickly
b21aa96e-5158-41ab-989c-bdebd9db776a,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
f88a7d5f-fa49-433c-8f57-f8d2cc0828d5,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
c4e61136-b9fe-4650-b15e-4ca48668b612,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
0619f38e-381f-4a8c-859d-edcf8c59dcb9,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
593df67f-c4d9-485a-b5b7-d1636bd686d1,The product exceeded my expectations.,The product was better than expected.
ebbe8b0b-b14b-4d5f-9ee1-8d6573dcfeb8,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
9ee6e022-9af6-4958-be18-9f2218cdce88,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
cc8c420e-f43f-48b2-9d56-523ff506a0a0,The product exceeded my expectations.,The product exceeded my expectations.
5dbd414c-6b20-4b8c-8a0e-8df5f456ee24,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
63b4230f-4ee5-42ba-9da8-d7ffae35ec08,The weather is cold and gloomy today.,The weather is cold and gloomy today.
0f37813c-3c4e-41e5-9c66-9eb76b9301a7,The weather is cold and gloomy today.,The weather is cold and
4b9b34e8-fc94-424a-bde6-2a64767811f0,The service at the hotel was terrible.,The service at the hotel was really super bad.
5817a5d8-f261-4b13-b579-1ec1f085fb53,I need help with my machine learning project.,I need help with my machine learning project
fcba0756-2a53-4114-9fea-645a4c809c8d,I need help with my machine learning project.,I need help with my machine learning project.
8b31d06e-4c3d-4268-a371-0cbd51480f1c,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
98384486-e41d-40fa-9149-3bc3aa4c36a0,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
91df1271-fd37-4253-9675-40713d9896f0,The food in that restaurant was delicious.,The food in that restaurant was tasty.
ad8a588b-683f-4cdd-a030-06d2d50c362f,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
597da25e-6e43-4a08-981c-982408e15a63,The laptop battery drains very quickly.,The laptop battery runs out fast.
cc4b285d-4222-4488-9f96-132efd20466e,She completed her assignment on time.,"In summary, She completed her assignment on time."
d64be21e-b1b7-4ddd-b55c-3a5375814348,The laptop battery drains very quickly.,The laptop battery drains very quickly
553e68c0-ed16-4e64-aa6c-4c26c010a682,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
3a449220-f387-45d0-822f-ac161a78c312,The food in that restaurant was delicious.,The food in that restaurant
fda440dc-a8fd-44de-a65f-612fbb503bb5,She completed her assignment on time.,"In summary, She completed her assignment on time."
